"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"16","Boston to Monterrey, Mexico for only $166 roundtrip with either AmericanAir or United

https://t.co/08V3LXqVcs https://t.co/X631k4Lyv2",FALSE,0,NA,2017-03-24 23:56:17,FALSE,NA,"845424059831783425",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","passportclique",0,FALSE,FALSE,NA,NA
"17","Boston to Monterrey, Mexico for only $166 roundtrip with either AmericanAir or United

https://t.co/w87i88BH9y https://t.co/VroCWz6CsX",FALSE,0,NA,2017-03-24 23:56:16,FALSE,NA,"845424055746465792",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","worldinfourdays",0,FALSE,FALSE,NA,NA
"18","@kizewskels We always want you to make your flight. We're truly sorry to hear you day didn't go as planned.",FALSE,0,"kizewskels",2017-03-24 23:55:28,FALSE,"845397029446668288","845423852452806656","728232448782413824","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"19","@mciver_meghan Please DM your record locator and we'll take a look at your flights.",FALSE,0,"mciver_meghan",2017-03-24 23:55:17,FALSE,"845396983116435456","845423808450183169","845360648531972101","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"20","@AmericanAir is TRASH ASF",FALSE,0,"AmericanAir",2017-03-24 23:54:12,FALSE,NA,"845423536088997889","22536055","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","xNatali33x",0,FALSE,FALSE,NA,NA
"21","@AmericanAir my first flight was delayed for 3 hrs, connecting flight delayed for 5 hrs because employees ""needed rest"". Plan ahead!",FALSE,0,"AmericanAir",2017-03-24 23:54:03,FALSE,NA,"845423495718821890","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Clint_Bolinder",1,FALSE,FALSE,NA,NA
"22","@AmericanAir just made me check a bag that @united never does...guess I'll switch back to the airline with good service.",FALSE,0,"AmericanAir",2017-03-24 23:53:41,FALSE,NA,"845423404488503296","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeytonWilpolt",0,FALSE,FALSE,NA,NA
"23","Boston to Monterrey, Mexico for only $166 roundtrip with either @AmericanAir or @United

https://t.co/VSjV34pzyf https://t.co/jyegXEpoEV",FALSE,9,NA,2017-03-24 23:53:18,FALSE,NA,"845423306530525184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SecretFlying",6,FALSE,FALSE,NA,NA
"24","@AmericanAir never flying American ever again. They are telling me oh we can get you food. Wow this is a joke",FALSE,0,"love_soju",2017-03-24 23:52:49,FALSE,"845414882140925952","845423188003708928","796454519089561600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","love_soju",0,FALSE,FALSE,NA,NA
"25","@Worldhopping We'll be more than happy to pass along all your lovely and kind words for Yvonne! #AATeam",FALSE,0,"Worldhopping",2017-03-24 23:52:39,FALSE,"845417896297803777","845423144085147648","760144339670401024","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"26","@AmericanAir to buy stake in China carrier, report says - Malay Mail Online : https://t.co/W1PeROXksz",FALSE,0,"AmericanAir",2017-03-24 23:52:37,FALSE,NA,"845423135495139329","22536055","<a href=""http://www.flight.org"" rel=""nofollow"">AA News</a>","NewsAmericanAir",0,FALSE,FALSE,NA,NA
"27","@AmericanAir ??  You all on strike? What the hell is delaying this flight by over 3 hours?",FALSE,0,"AmericanAir",2017-03-24 23:52:16,FALSE,NA,"845423050053050372","22536055","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","PattyBlount",0,FALSE,FALSE,NA,NA
"28","@MidCashMark We're taking a closer look at your flights and we're replying in DM.",FALSE,0,"MidCashMark",2017-03-24 23:52:15,FALSE,"845395619808268295","845423042964672514","149540430","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"29","@AmericanAir bureaucratic awfulness dealing with bereavement. Shameful.",FALSE,0,"AmericanAir",2017-03-24 23:52:07,FALSE,NA,"845423008189579264","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nescioquid",0,FALSE,FALSE,NA,NA
"30",". @AmericanAir flight attendants should be intervening... this is so extreme. https://t.co/ctmTNly8L8",FALSE,2,NA,2017-03-24 23:50:56,FALSE,NA,"845422713804144640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abigailw",0,FALSE,FALSE,NA,NA
"31","Thanks @AmericanAir for not being on time and making me miss another flight you guys suck <ed><U+00A0><U+00BD><ed><U+00B6><U+0095>",FALSE,3,NA,2017-03-24 23:50:42,FALSE,NA,"845422653729095684",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigCat_Pat",0,FALSE,FALSE,NA,NA
"32","My favorite way to see the sunset <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008C> Thanks americanair for a great flight! #travelphoto… https://t.co/gZGqpE2VwM",FALSE,1,NA,2017-03-24 23:50:28,FALSE,NA,"845422593230454784",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LoveStoryTrvl",0,FALSE,FALSE,NA,NA
"33","4. @AmericanAir I booked my ticket online. Thank God I took a screenshot of the correct information bc your system had an entirely dif resi",FALSE,0,NA,2017-03-24 23:50:20,FALSE,NA,"845422561328549888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","champshasbubles",0,FALSE,FALSE,NA,NA
"34","@AmericanAir first flight delayed 3 hours. Connecting flight delayed for 5 hours because the employees ""needed rest"". Unacceptable",FALSE,0,"AmericanAir",2017-03-24 23:50:07,FALSE,NA,"845422507515633664","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xDarkAgePoomax",0,FALSE,FALSE,NA,NA
"35","@AmericanAir what is the deal with flight AA2873?! Why the delays?",FALSE,0,"ayayana11",2017-03-24 23:49:21,FALSE,"845404147423891456","845422315022307328","240927396","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayayana11",0,FALSE,FALSE,NA,NA
"36","@APKithcartMDPhD We're always happy to see you!",FALSE,0,"APKithcartMDPhD",2017-03-24 23:49:07,FALSE,"845414709004308480","845422256683560961","23629563","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"37","Honestly @AmericanAir you need to step up your first class service because lately it's been HORRIBLE.",FALSE,0,NA,2017-03-24 23:48:49,FALSE,NA,"845422180573888515",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FreshBreath_",0,FALSE,FALSE,NA,NA
"38","3. @AmericanAir I have called 4 times to discuss and have sat on hold longer than 20 min each time",FALSE,0,NA,2017-03-24 23:48:46,FALSE,NA,"845422169253429248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","champshasbubles",0,FALSE,FALSE,NA,NA
"39","2. @AmericanAir she also didn't know what Global Entry was and argued with me when I told her it qualified me for precheck and refused it",FALSE,0,NA,2017-03-24 23:48:07,FALSE,NA,"845422002840178693",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","champshasbubles",0,FALSE,FALSE,NA,NA
"40","@hillotty It's not always the same as we may operate a different aircraft on that day. Example: Main Cabin Extra $145-168 Preferred $84-92",FALSE,0,"hillotty",2017-03-24 23:48:03,FALSE,"845394853848592384","845421986067050496","830947920530796544","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"41","@jaaron_smith We're cheering for you all the way, Aaron! #PlatinumIsNext",FALSE,1,"jaaron_smith",2017-03-24 23:47:52,FALSE,"845395657062055937","845421941213212672","83267360","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"42","Agents and family members get up to 70% off NZ fares with @americanair

https://t.co/PKqmRGSv7m",FALSE,1,NA,2017-03-24 23:47:00,FALSE,NA,"845421723990282240",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TravelweekGroup",0,FALSE,FALSE,NA,NA
"43","@thetraveler81 Have a great #worktrip in Houston! It's always nice to see you.",FALSE,1,"thetraveler81",2017-03-24 23:46:40,FALSE,"845414381017952257","845421637008834560","37324917","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"44","@itsjennawolf We're very sorry for any rudeness. Every team member should be ready and willing to assist with a smile.",FALSE,0,"itsjennawolf",2017-03-24 23:46:33,FALSE,"845395041937952768","845421610895118336","20853460","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"45","@AmericanAir Are all your employees trained to ask someones disability or was I just lucky to get the person who doesn't know it's illegal?",FALSE,0,"AmericanAir",2017-03-24 23:46:16,FALSE,NA,"845421538803404805","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","champshasbubles",0,FALSE,FALSE,NA,NA
"46","On hold for 15+ min after being transfered and suddenly got disconnected. Called again and now on hold for 30+ min @AmericanAir #Frustrating",FALSE,0,NA,2017-03-24 23:46:10,FALSE,NA,"845421512467329026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fran_phill",0,FALSE,FALSE,NA,NA
"47","Thank you @AmericanAir -- super helpful staff @DFWAirport at B25-- TJ and others!! So grateful!!",FALSE,0,NA,2017-03-24 23:45:55,FALSE,NA,"845421451339542529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NRColclasure",0,FALSE,FALSE,NA,NA
"48","@AmericanAir there's no need to be so horrible. Never again will I fly American  - awful customer experience.",FALSE,0,"AmericanAir",2017-03-24 23:44:53,FALSE,NA,"845421188235038720","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanBakedCo",0,FALSE,FALSE,NA,NA
"49","@AmericanAir you're a joke!!!! 2 back to back flights jacked up connections in DFW!!!",FALSE,0,"AmericanAir",2017-03-24 23:44:30,FALSE,NA,"845421092269379584","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erinkay73",0,FALSE,FALSE,NA,NA
"50","@AmericanAir seriously why so snarky? A little power goes a long way I guess? #worst",FALSE,0,"AmericanAir",2017-03-24 23:43:41,FALSE,NA,"845420888753344513","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanBakedCo",0,FALSE,FALSE,NA,NA
"51","@AmericanAir have no choice but travel, I'm stuck in airport, miss 2 connects&amp; now will be stuck at CLT for 9 more hours. I want to go home!",FALSE,0,"AmericanAir",2017-03-24 23:43:16,FALSE,"845416557073313792","845420783425990657","22536055","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","s1m2m3",0,FALSE,FALSE,NA,NA
"52","@AmericanAir Hey gang probably gonna miss my connecting flight AA1783 cause there's another plane in our gate rn. Can we do something?",FALSE,0,"MartinAtchet",2017-03-24 23:43:12,FALSE,"844208917286674432","845420765277229056","22079002","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MartinAtchet",0,FALSE,FALSE,NA,NA
"53","@AmericanAir I caught this image of the moon rising over Baltimore last week on a VERY windy landing approach. Pilo… https://t.co/jHDmnDpaSa",FALSE,0,"AmericanAir",2017-03-24 23:42:40,TRUE,NA,"845420633517244416","22536055","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KawaiDon",0,FALSE,FALSE,NA,NA
"54","@AmericanAir then the snark fest begins when I try to fit my bag in our bin.Then threatens to kick me off?",FALSE,0,"AmericanAir",2017-03-24 23:42:36,FALSE,NA,"845420615112806400","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanBakedCo",0,FALSE,FALSE,NA,NA
"55","@AmericanAir Reportedly Acquiring Stake In China Southern For $200M - China Money Network : https://t.co/VuNDskHnNR",FALSE,0,"AmericanAir",2017-03-24 23:42:34,FALSE,NA,"845420605587386368","22536055","<a href=""http://www.flight.org"" rel=""nofollow"">AA News</a>","NewsAmericanAir",0,FALSE,FALSE,NA,NA
"56","@AmericanAir yes! I let flight attendant, pilot, gate agent, local police and security at aus",FALSE,0,"AmericanAir",2017-03-24 23:42:00,FALSE,"845281554876133378","845420466139488256","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kidsarah",0,FALSE,FALSE,NA,NA
"57",".@AmericanAir May want to help folks understand what ""on time"" means.  Honesty goes a long way.",FALSE,0,NA,2017-03-24 23:41:41,FALSE,NA,"845420384161816576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulkarrick",0,FALSE,FALSE,NA,NA
"58","@AmericanAir tried to hate check they assure me the plane had plenty of room.",FALSE,0,"AmericanAir",2017-03-24 23:41:41,FALSE,NA,"845420384149233666","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanBakedCo",0,FALSE,FALSE,NA,NA
"59","@iamgavinjames @AmericanAir you can book with other airlines. They are not they only option. But more room is more money.",FALSE,0,"iamgavinjames",2017-03-24 23:41:34,FALSE,"845420094515826688","845420354092879876","993951428","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lunaseesall",0,FALSE,FALSE,NA,NA
"60","@hayyy419 Missing a flight is upsetting, we understand. Our apology for the added time to your travel today.",FALSE,0,"hayyy419",2017-03-24 23:41:04,FALSE,"845395593929351169","845420230725828610","197947348","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"61","@AmericanAir what is up with the bitchy snarky flight attendants? Flight 3500?",FALSE,0,"AmericanAir",2017-03-24 23:40:53,FALSE,NA,"845420182969421825","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanBakedCo",0,FALSE,FALSE,NA,NA
"62","@AmericanAir please tell me I don't have to go to an airport agent to delve deeper.",FALSE,0,"AmericanAir",2017-03-24 23:40:49,FALSE,"845404509140668416","845420167463088132","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","byankno1",0,FALSE,FALSE,NA,NA
"63","The fact that you pay $500 for an airplane ticket, and @AmericanAir packs you in a bus like sardines to transport you to the plane... <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,2,NA,2017-03-24 23:40:32,FALSE,NA,"845420094515826688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamgavinjames",0,FALSE,FALSE,NA,NA
"64",". @AmericanAir I can't get headphones loud enough to block snoring. Lady in middle has held perfume to her nose for… https://t.co/rUFRdfqsPJ",FALSE,0,NA,2017-03-24 23:40:25,TRUE,NA,"845420066615296003",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abigailw",0,FALSE,FALSE,NA,NA
"65","Fly direct 2 @Fly_STS for #IPA10K or #Healdsburg #halfmarathon thanks 2 @AlaskaAir @AmericanAir @Allegiant 
Save $1… https://t.co/DM2wsxQzeF",FALSE,0,NA,2017-03-24 23:40:17,TRUE,NA,"845420032750366721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CAMPOS17",0,FALSE,FALSE,NA,NA
"66","This is the only thing in the entire airport that says anything about my flight @AmericanAir @Reagan_Airport https://t.co/2yXRVQqCAZ",FALSE,3,NA,2017-03-24 23:39:48,FALSE,NA,"845419910633283584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_RAGSS",0,FALSE,FALSE,NA,NA
"67","@AmericanAir seriously what thehellwith yourbitchyflight attendants? Threatening to k",FALSE,0,"AmericanAir",2017-03-24 23:39:33,FALSE,NA,"845419848440168449","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmericanBakedCo",0,FALSE,FALSE,NA,NA
"68","@RodMcKinnis We sent you a DM with an update.",FALSE,0,"RodMcKinnis",2017-03-24 23:39:27,FALSE,NA,"845419824520007680","17404519","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"69","Some Grand Canyon action leaving LAS today. 
#AmericanView #planeview #grandcanyon americanair https://t.co/vd6phQwtJg",FALSE,2,NA,2017-03-24 23:38:10,FALSE,NA,"845419497926414337",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IamZorro",0,FALSE,FALSE,NA,NA
"70","@AmericanAir why is there ZERO Award Saver Business Class availability from any U.S airport to any airport in Europe now through July?",FALSE,0,"AmericanAir",2017-03-24 23:37:46,FALSE,NA,"845419396939956224","22536055","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mftags",0,FALSE,FALSE,NA,NA
"71","100% of @Delta flights across the pond feature fantastic AVOD.  I'm not sure about @AmericanAir but it's a very low %. P-A-T-H-E-T-I-C",FALSE,0,NA,2017-03-24 23:37:42,FALSE,NA,"845419381035319296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","729clouds",0,FALSE,FALSE,NA,NA
"72","Hey @AmericanAir, since I purchased a main cabin extra upgrade for my flight tomorrow, why am I still stuck in boarding group 5?",FALSE,0,NA,2017-03-24 23:37:31,FALSE,NA,"845419334725873664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sicelic",0,FALSE,FALSE,NA,NA
"73","@AmericanAir in Phoenix for flight #aa424 to Detroit. Waiting for the pilot to show up and crew to fix seats. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>don't board when this happens",FALSE,0,"AmericanAir",2017-03-24 23:36:45,FALSE,NA,"845419142408654848","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannah_doherty",0,FALSE,FALSE,NA,NA
"74","Thx @AmericanAir 4 the #uprgade on this flight. Not sure if it cost points and it's only a 20 min flight but it's better than nothing #ttot",FALSE,0,NA,2017-03-24 23:36:36,FALSE,NA,"845419106052571136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thetravelhq",1,FALSE,FALSE,NA,NA
"75","@zovadka This sure wasn't the seamless experience we were going for. Please work with our baggage team.",FALSE,0,"zovadka",2017-03-24 23:35:12,FALSE,"845393719738187777","845418754439892992","831413161","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"76","@DeltaSegmentFly @skylashtravels @AmericanAir @Delta I am just stunned how AA is the king of NO vs #Delta that likes it's customers",FALSE,2,"DeltaSegmentFly",2017-03-24 23:35:12,FALSE,"845235251039363073","845418751768039425","1599796231","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RenesPoints",0,FALSE,FALSE,NA,NA
"77","@MannyOnTour We know your time is important and we're very sorry for the later than expected arrival today.",FALSE,0,"MannyOnTour",2017-03-24 23:33:09,FALSE,"845401622704467968","845418235667202048","393606185","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"78","@AmericanAir with her charisma,superb personality, professionalism,elegance n grandeur Yvonne made AA126  (HKG) a biz class delight",FALSE,1,"AmericanAir",2017-03-24 23:31:48,FALSE,NA,"845417896297803777","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Worldhopping",0,FALSE,FALSE,NA,NA
"79","Visit our website &amp;  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.co/AGPW7wBR3c",FALSE,0,NA,2017-03-24 23:30:41,FALSE,NA,"845417616328019969",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TransMediaGroup",0,FALSE,FALSE,NA,NA
"80","Visit our website &amp;  Enter to win a #FREEtrip  @AmericanAir   2-night stay at #Wyndham Grand Desert Resort #LasVegas https://t.co/0SthMmTZZA",FALSE,3,NA,2017-03-24 23:30:41,FALSE,NA,"845417615405256706",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","PBIFF",3,FALSE,FALSE,NA,NA
"81","@advrider1 We know you're ready to be back in the air and on your way. Thank you for being patient this afternoon.",FALSE,0,"advrider1",2017-03-24 23:30:26,FALSE,"845391972525314049","845417552918577152","280333875","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"82","@tanya24lynn We're sorry for your frustration today, Tanya.",FALSE,0,"tanya24lynn",2017-03-24 23:29:53,FALSE,"845393425788649472","845417415148228608","19544985","<a href=""http://ivoucher.aa.com/snap"" rel=""nofollow"">SNAP100</a>","AmericanAir",0,FALSE,FALSE,NA,NA
"83","@AmericanAir day after day week after week you guys continue to not get your crap together.",FALSE,0,"AmericanAir",2017-03-24 23:29:49,FALSE,NA,"845417398048096256","22536055","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","batesconsult",0,FALSE,FALSE,NA,NA
"84","Did your eggs come from tortured hens? If you consumed a meal during an @AmericanAir flight, the answer is probably yes.  #AATeam #HenHell",FALSE,0,NA,2017-03-24 23:29:21,FALSE,NA,"845417280129282048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","savagealice13",0,FALSE,FALSE,NA,NA
